id,es_en_DEEP_difference_general_rare_proportion,es_en_DEEP_difference_genre_rare_proportion,es_en_DEEPL_difference_general_rare_proportion,es_en_DEEPL_difference_genre_rare_proportion,es_en_GOOGLE_difference_general_rare_proportion,es_en_GOOGLE_difference_genre_rare_proportion,es_en_TRANSFORMERS_difference_general_rare_proportion,es_en_TRANSFORMERS_difference_genre_rare_proportion
2005/s/2005/679/27:2,0.031627906976744224,-0.6302325581395348,0.031627906976744224,-0.6302325581395348,0.031627906976744224,-0.6302325581395348,0.031627906976744224,-0.6302325581395348
2008/s/2008/379/136:1,0.06493506493506496,-0.7857142857142857,0.011904761904761973,-0.7857142857142857,0.06493506493506496,-0.7857142857142857,0.12857142857142856,-0.7857142857142857
2005/s/2005/60/192:5,-0.1187419768934532,-0.6781129653401797,-0.1417682926829268,-0.6814024390243902,-0.1318998716302953,-0.6781129653401797,-0.15118610090210488,-0.689107918476445
2010/s/prst/2010/2/15:1,0.0357142857142857,-0.6785714285714286,0.024630541871921208,-0.7142857142857143,0.0357142857142857,-0.6785714285714286,0.047619047619047616,-0.6772486772486773
2005/s/2005/642/57:3,0.034231200897867575,-0.6251402918069584,0.0597993827160494,-0.6222993827160493,0.034231200897867575,-0.6251402918069584,0.054759060135404214,-0.6354042214257268
2005/s/2005/572/109:2,-0.08001850138760408,-0.7650323774283071,-0.1234967622571693,-0.7650323774283071,-0.08510638297872347,-0.7872340425531915,-0.06382978723404259,-0.7659574468085106
2007/s/2007/677/195:2,-0.14642375168690958,-0.8454790823211876,-0.1978021978021979,-0.847985347985348,-0.1538461538461539,-0.8461538461538463,-0.1727395411605938,-0.8454790823211876
2010/s/prst/2010/25/499:1,-0.0004222972972973138,-0.7233952702702703,0.014178112538768273,-0.7210899424014179,-0.0004222972972973138,-0.7233952702702703,-0.050920485703094404,-0.7557775166470819
2005/s/2005/636/50:1,-0.03117071402682131,-0.6496919173613629,-0.0372191011235955,-0.6834620786516854,-0.030274656679151107,-0.6886704119850188,-0.05080605764533469,-0.6578733105357434
2004/s/2004/642/62:1,0.0030335861321776902,-0.6426868905742145,-0.028169014084507005,-0.6619718309859155,0.008802816901408494,-0.641725352112676,-0.0233400402414487,-0.6613682092555332
2010/s/prst/2010/25/282:1,-0.020703933747412,-0.6273291925465839,-0.010822510822510789,-0.6233766233766234,-0.020703933747412,-0.6273291925465839,-0.02756892230576441,-0.6616541353383459
2009/s/2009/502/101:1,-0.039860139860139865,-0.613986013986014,-0.043784786641929474,-0.6296846011131726,-0.029090909090909056,-0.610909090909091,-0.06909090909090909,-0.6709090909090909
2008/s/2008/804/11:1,-0.042926829268292666,-0.651219512195122,-0.026666666666666672,-0.6743589743589744,-0.042926829268292666,-0.651219512195122,-0.017894736842105297,-0.6736842105263158
2014/s/2014/902/142:1,0.025919732441471666,-0.5426421404682276,0.004180602006689016,-0.5426421404682276,0.034615384615384714,-0.5175213675213677,-0.009829059829059794,-0.561965811965812
2005/s/2005/60/9:2,-0.07792207792207789,-0.7575757575757576,0.006734006734006703,-0.7575757575757576,-0.07792207792207789,-0.7575757575757576,0.006734006734006703,-0.7575757575757576
2010/s/prst/2010/25/193:1,-0.06625258799171849,-0.8695652173913043,-0.06625258799171849,-0.8695652173913043,-0.06625258799171849,-0.8695652173913043,-0.03162055335968378,-0.8695652173913043
2005/s/2005/60/942:2,-0.04166666666666663,-0.75,-0.015151515151515138,-0.7462121212121212,-0.04166666666666663,-0.75,-0.015151515151515138,-0.7462121212121212
2011/s/2011/463/240:1,-0.05138994274677522,-0.6667586397185624,-0.05163350855013643,-0.677556723667576,-0.05138994274677522,-0.6667586397185624,-0.042783951028012523,-0.677556723667576
2005/s/2005/60/362:4,-0.1612903225806452,-0.8064516129032259,-0.1612903225806452,-0.8064516129032259,-0.1612903225806452,-0.8064516129032259,-0.1559139784946237,-0.8387096774193549
2011/s/2011/223/33:1,0.022488755622188827,-0.7363818090954524,0.01220442410373751,-0.7536231884057971,0.022488755622188827,-0.7363818090954524,-0.004207573632538597,-0.7536231884057971
2006/s/2006/154/260:3,0.07294117647058818,-0.4447058823529413,0.07294117647058818,-0.4447058823529413,0.07294117647058818,-0.4447058823529413,0.07294117647058818,-0.4447058823529413
2011/s/2011/463/285:3,-0.0040485829959514,-0.5819838056680162,-0.012820512820512775,-0.6068376068376069,-0.0040485829959514,-0.5819838056680162,0.0051975051975052255,-0.5805613305613306
2005/s/2005/662/267:1,-0.0574596774193549,-0.655241935483871,0.00347222222222221,-0.650462962962963,-0.0574596774193549,-0.655241935483871,-0.04633620689655171,-0.6530172413793104
2014/s/2014/869/10:3,-0.0356756756756757,-0.5518918918918919,-0.06270270270270267,-0.5518918918918919,-0.026666666666666672,-0.548888888888889,-0.07052631578947366,-0.5810526315789475
2006/s/2006/822/196:7,0.03781512605042009,-0.7058823529411765,0.03781512605042009,-0.7058823529411765,0.03781512605042009,-0.7058823529411765,0.03781512605042009,-0.7058823529411765
2014/s/2014/9/61:4,0.0564784053156146,-0.7102990033222593,0.1279069767441861,-0.6674418604651163,0.0564784053156146,-0.7102990033222593,0.1440360090022506,-0.7029257314328583
2005/s/2005/60/505:5,-0.0582010582010582,-0.8201058201058201,0.07142857142857151,-0.8571428571428571,-0.0582010582010582,-0.8201058201058201,-0.0582010582010582,-0.8201058201058201
2008/s/2008/250/27:1,-0.0071428571428572285,-0.5642857142857143,-0.0071428571428572285,-0.5642857142857143,-0.0071428571428572285,-0.5642857142857143,0.02857142857142847,-0.5642857142857143
2005/s/2005/60/554:9,0.0030712530712529995,-0.6775184275184276,-0.0011961722488038895,-0.6782296650717704,0.0030712530712529995,-0.6775184275184276,-0.009090909090909094,-0.6795454545454546
2008/s/2008/258/95:2,0.11038961038961032,-0.7251082251082251,0.09090909090909094,-0.7272727272727273,0.11038961038961032,-0.7251082251082251,0.0627705627705627,-0.7251082251082251
2008/s/2008/379/175:1,-0.05517241379310345,-0.8571428571428571,-0.06666666666666671,-0.8571428571428571,-0.05517241379310345,-0.8571428571428571,-0.04285714285714293,-0.8571428571428571
2007/s/2007/677/208:2,-0.0733333333333333,-0.7155555555555555,-0.0680272108843537,-0.6943310657596372,-0.0733333333333333,-0.7155555555555555,-0.10691823899371072,-0.6989517819706499
2011/s/2011/463/143:8,-0.0014285714285713902,-0.7457142857142857,0.011904761904761918,-0.7440476190476191,-0.0014285714285713902,-0.7457142857142857,0.011904761904761918,-0.7440476190476191
2005/s/2005/662/215:1,0.03571428571428581,-0.6190476190476191,-0.04761904761904759,-0.7023809523809524,-0.04761904761904759,-0.7023809523809524,-0.01428571428571418,-0.5857142857142856
2005/s/2005/60/307:1,-0.009791921664626668,-0.7117503059975521,-0.0012570710245128902,-0.7366436203645506,-0.009791921664626668,-0.7117503059975521,-0.009791921664626668,-0.7380660954712362
2005/s/2005/60/476:8,-0.1190476190476191,-0.8571428571428571,-0.1190476190476191,-0.8571428571428571,-0.1190476190476191,-0.8571428571428571,-0.1190476190476191,-0.8571428571428571
2008/s/2008/250/52:2,-0.024673439767779415,-0.6426705370101597,-0.0435413642960813,-0.6426705370101597,-0.024673439767779415,-0.6426705370101597,-0.02197802197802201,-0.6411302982731554
2009/s/2009/193/113:1,-0.047297297297297314,-0.6984797297297297,-0.05487305487305491,-0.6994266994266994,-0.047297297297297314,-0.6984797297297297,-0.05487305487305491,-0.6994266994266994
2005/s/2005/665/8:1,-0.09696969696969698,-0.7727272727272727,-0.09090909090909088,-0.7727272727272727,-0.09696969696969698,-0.7727272727272727,-0.10173160173160167,-0.7727272727272727
2005/s/2005/60/435:6,-0.09359605911330049,-0.7241379310344828,-0.09359605911330049,-0.6884236453201971,-0.09359605911330049,-0.7241379310344828,-0.09359605911330049,-0.6884236453201971
2005/s/2005/60/827:3,-0.050000000000000044,-0.7,-0.05217391304347835,-0.6391304347826088,-0.050000000000000044,-0.7,-0.11428571428571432,-0.8047619047619048
2011/s/2011/463/479:5,0.08821170809943862,-0.7449879711307137,0.038054968287526414,-0.7533474277660325,0.08821170809943862,-0.7449879711307137,0.038054968287526414,-0.7533474277660325
2014/s/prst/2014/3/858:1,-0.03508771929824561,-0.7157894736842105,-0.05263157894736842,-0.6982456140350877,-0.05263157894736842,-0.7157894736842105,-0.04519774011299432,-0.7163841807909604
2002/s/2002/685/86:3,0.008718395815169977,-0.7837837837837838,0.008718395815169977,-0.7837837837837838,0.008718395815169977,-0.7837837837837838,-0.045045045045045085,-0.7837837837837838
2003/s/2003/90/143:1,-0.1578947368421052,-0.8421052631578948,-0.10526315789473678,-0.8421052631578948,-0.1578947368421052,-0.8421052631578948,-0.1578947368421052,-0.8421052631578948
2012/s/2012/24/49:2,-0.02012987012987022,-0.6532467532467533,-0.006684491978609708,-0.6524064171122995,-0.02012987012987022,-0.6532467532467533,-0.017813267813267808,-0.6547911547911548
2014/s/2014/943/34:4,-0.1171428571428571,-0.8171428571428571,-0.1171428571428571,-0.8171428571428571,-0.15714285714285708,-0.8171428571428571,-0.1071428571428571,-0.8154761904761905
2014/s/2014/957/69:2,-0.0340775558166862,-0.6251468860164513,-0.018633540372670787,-0.6236024844720498,-0.0340775558166862,-0.6251468860164513,-0.007050528789659172,-0.6251468860164513
2014/s/2014/276/132:2,-0.0186480186480186,-0.7645687645687645,0.011655011655011704,-0.7645687645687645,-0.0186480186480186,-0.7645687645687645,0.04195804195804201,-0.7342657342657343
2005/s/2005/60/567:6,-0.21481481481481493,-0.842962962962963,-0.23333333333333342,-0.8383333333333334,-0.21481481481481493,-0.842962962962963,-0.24615384615384622,-0.8415384615384616
2014/s/2014/731/41:1,0.1093544137022398,-0.7444005270092227,0.1093544137022398,-0.7444005270092227,0.1093544137022398,-0.7444005270092227,0.1093544137022398,-0.7878787878787878
2014/s/res/2161__2014_/10:1,-0.013529434120016781,-0.7208984152320146,-0.035822134984146214,-0.7213120942171221,-0.013529434120016781,-0.7140956941435792,0.0022193311395117266,-0.7067804392745083
2008/s/2008/379/225:2,-0.08333333333333331,-0.8333333333333334,-0.08333333333333331,-0.8333333333333334,-0.08333333333333331,-0.8333333333333334,-0.045454545454545525,-0.7424242424242424
2005/s/2005/603/35:4,0.025428126621691693,-0.6533471717695901,0.025428126621691693,-0.6533471717695901,0.03457446808510639,-0.6271276595744681,0.03457446808510639,-0.652127659574468
2005/s/2005/60/757:6,-0.14055299539170518,-0.6347926267281107,-0.16965352449223428,-0.6308243727598566,-0.13261648745519716,-0.6308243727598566,-0.14055299539170518,-0.6347926267281107
2005/s/2005/761/26:2,0.04895104895104896,-0.8461538461538461,0.10576923076923078,-0.7628205128205129,0.04895104895104896,-0.8461538461538461,0.0,-0.8076923076923077
2009/s/2009/193/52:3,-0.031372549019607815,-0.8666666666666667,-0.031372549019607815,-0.8666666666666667,-0.031372549019607815,-0.8666666666666667,0.027450980392156876,-0.807843137254902
2011/s/2011/245/134:2,-0.03544600938967141,-0.6568075117370892,-0.0417678484701311,-0.6556580864497329,-0.03544600938967141,-0.6568075117370892,-0.0417678484701311,-0.6728994657600778
2008/s/2008/379/230:4,0.013598834385624092,-0.6781609195402298,0.028116710875331574,-0.6781609195402298,0.013598834385624092,-0.6781609195402298,-0.0026525198938991967,-0.6781609195402298
2001/s/res/1377_2001_/15:1,-0.06238730616660654,-0.7075369635773531,-0.10981638418079101,-0.7288135593220338,-0.06238730616660654,-0.7075369635773531,-0.08366390191128742,-0.7288135593220338
2012/s/2012/24/25:3,-0.03162055335968378,-0.6956521739130435,-0.08695652173913049,-0.6956521739130435,-0.03162055335968378,-0.6956521739130435,-0.08695652173913049,-0.6956521739130435
2014/s/2014/945/4:1,0.03797672915319977,-0.640917905623788,0.05494505494505497,-0.6703296703296703,0.03797672915319977,-0.640917905623788,0.02970467032967039,-0.6703296703296703
2005/s/2005/60/481:2,-0.026666666666666672,-0.675,0.015000000000000013,-0.7166666666666668,-0.026666666666666672,-0.675,-0.026666666666666672,-0.6333333333333334
2012/s/2012/791/87:1,0.0021367521367521014,-0.6688034188034189,0.03435897435897431,-0.6693589743589744,0.0076923076923077205,-0.6826923076923077,0.025083612040133707,-0.6826923076923077
2013/s/2013/327/37:1,-0.03678929765886291,-0.8436454849498328,-0.029059829059829068,-0.8431623931623933,-0.03678929765886291,-0.8436454849498328,0.0056285178236398226,-0.8409943714821764
2014/s/prst/2014/23/35:1,0.05349959774738533,-0.7764816304639314,0.06920556920556914,-0.7850122850122849,0.05349959774738533,-0.7764816304639314,0.059011164274322125,-0.7942583732057416
2014/s/2014/933/17:2,0.05731225296442688,-0.7391304347826086,0.12008281573498958,-0.6915113871635611,0.05731225296442688,-0.7391304347826086,0.05731225296442688,-0.7391304347826086
2012/s/prst/2012/29/10:1,0.031516825715720787,-0.6644064958982087,0.0666077348066299,-0.6635580110497238,0.031516825715720787,-0.6568307383224511,0.055687099885994906,-0.6557484872402
2005/s/2005/673/63:3,-0.0474074074074074,-0.6948148148148148,-0.06257982120051081,-0.7458492975734354,-0.007407407407407363,-0.6148148148148147,-0.028097062579821197,-0.6768837803320562
2009/s/prst/2009/19/8:2,-0.014413177762525764,-0.57035003431709,-0.021505376344086058,-0.5462365591397851,-0.014413177762525764,-0.57035003431709,0.02293906810035834,-0.5684587813620072
2012/s/2012/161/258:1,0.12587412587412594,-0.16083916083916094,0.12587412587412594,-0.16083916083916094,0.12587412587412594,-0.16083916083916094,0.12587412587412594,-0.16083916083916094
2014/s/2014/740/8:2,0.024999999999999967,-0.775,0.010256410256410164,-0.8,0.024999999999999967,-0.775,0.010256410256410164,-0.8
2004/s/res/1540_2004_/16:1,-0.07465277777777779,-0.734375,-0.05851548269581058,-0.7336065573770492,-0.07465277777777779,-0.734375,-0.0861111111111112,-0.7333333333333334
2005/s/2005/60/397:1,0.01395348837209312,-0.5761627906976745,0.009075439591605311,-0.5779920589903574,0.019081693500298202,-0.5485986881335719,0.0244798041615667,-0.5722154222766218
2014/s/2014/731/24:1,0.009485094850948506,-0.7527100271002711,0.0019775873434410007,-0.7534607778510218,0.009485094850948506,-0.7527100271002711,0.009485094850948506,-0.7527100271002711
