id,es_general_rare_proportion,es_genre_rare_proportion,en_es_DEEP_general_rare_proportion,en_es_DEEP_genre_rare_proportion,en_es_DEEPL_general_rare_proportion,en_es_DEEPL_genre_rare_proportion,en_es_GOOGLE_general_rare_proportion,en_es_GOOGLE_genre_rare_proportion,en_es_TRANSFORMERS_general_rare_proportion,en_es_TRANSFORMERS_genre_rare_proportion
2003/s/2003/90/127:3,0.2727272727272727,0.09090909090909091,0.35294117647058826,0.08823529411764706,0.3333333333333333,0.14814814814814814,0.35294117647058826,0.08823529411764706,0.34375,0.09375
2014/s/prst/2014/3/1188:1,0.15555555555555556,0.022222222222222223,0.14634146341463414,0.024390243902439025,0.6176470588235294,0.8823529411764706,0.14634146341463414,0.024390243902439025,0.13043478260869565,0.0
2005/s/2005/657/25:4,0.28440366972477066,0.03669724770642202,0.27102803738317754,0.028037383177570093,0.27358490566037735,0.02830188679245283,0.27102803738317754,0.028037383177570093,0.27102803738317754,0.028037383177570093
2007/s/prst/2007/42/11:1,0.3,0.0,0.3431372549019608,0.029411764705882353,0.3300970873786408,0.02912621359223301,0.3431372549019608,0.029411764705882353,0.3333333333333333,0.0196078431372549
2012/s/2012/244/21:2,0.3333333333333333,0.0,0.2916666666666667,0.0,0.3333333333333333,0.07407407407407407,0.32,0.0,0.32,0.04
2014/s/2014/501/28:1,0.2647058823529412,0.058823529411764705,0.2727272727272727,0.09090909090909091,0.24242424242424243,0.030303030303030304,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.09090909090909091
2004/s/res/1526_2004_/15:1,0.3333333333333333,0.03225806451612903,0.27472527472527475,0.01098901098901099,0.3125,0.010416666666666666,0.27472527472527475,0.01098901098901099,0.3020833333333333,0.010416666666666666
2005/s/2005/68/11:6,0.3076923076923077,0.07692307692307693,0.2692307692307692,0.07692307692307693,0.29411764705882354,0.0784313725490196,0.2692307692307692,0.07692307692307693,0.3137254901960784,0.0784313725490196
2011/s/2011/463/285:1,0.3783783783783784,0.0,0.358974358974359,0.0,0.3783783783783784,0.0,0.358974358974359,0.0,0.4166666666666667,0.05555555555555555
2005/s/2005/662/509:4,0.3235294117647059,0.17647058823529413,0.3235294117647059,0.17647058823529413,0.34285714285714286,0.17142857142857143,0.3235294117647059,0.17647058823529413,0.3055555555555556,0.16666666666666666
2006/s/2006/154/256:1,0.26666666666666666,0.2,0.375,0.0625,0.375,0.0625,0.375,0.0625,0.3333333333333333,0.06666666666666667
2009/s/2009/502/140:5,0.2857142857142857,0.07142857142857142,0.2682926829268293,0.04878048780487805,0.25,0.045454545454545456,0.2682926829268293,0.04878048780487805,0.275,0.05
2005/s/2005/699/396:1,0.26666666666666666,0.1,0.4166666666666667,0.125,0.375,0.08333333333333333,0.375,0.08333333333333333,0.4,0.12
2014/s/2014/740/15:1,0.3037974683544304,0.0379746835443038,0.3466666666666667,0.013333333333333334,0.3246753246753247,0.012987012987012988,0.3466666666666667,0.013333333333333334,0.32894736842105265,0.013157894736842105
2005/s/2005/60/486:1,0.32432432432432434,0.05405405405405406,0.275,0.025,0.3076923076923077,0.05128205128205128,0.275,0.025,0.2619047619047619,0.023809523809523808
2008/s/2008/324/105:2,0.2602739726027397,0.0,0.3582089552238806,0.07462686567164178,0.3384615384615385,0.03076923076923077,0.34375,0.0625,0.3484848484848485,0.06060606060606061
2011/s/2011/373/45:1,0.35,0.125,0.3953488372093023,0.16279069767441862,0.37209302325581395,0.13953488372093023,0.3953488372093023,0.16279069767441862,0.3333333333333333,0.15384615384615385
2011/s/res/1989_2011_/88:1,0.35877862595419846,0.022900763358778626,0.3865546218487395,0.01680672268907563,0.34074074074074073,0.014814814814814815,0.3865546218487395,0.01680672268907563,0.3383458646616541,0.0
2005/s/2005/631/30:3,0.37142857142857144,0.17142857142857143,0.4117647058823529,0.17647058823529413,0.3142857142857143,0.08571428571428572,0.4117647058823529,0.17647058823529413,0.2894736842105263,0.07894736842105263
2005/s/2005/60/651:8,0.26666666666666666,0.03333333333333333,0.23333333333333334,0.0,0.27586206896551724,0.034482758620689655,0.23333333333333334,0.0,0.3333333333333333,0.07407407407407407
2004/s/2004/384/77:4,0.4117647058823529,0.058823529411764705,0.375,0.0625,0.4117647058823529,0.11764705882352941,0.375,0.0625,0.4117647058823529,0.11764705882352941
2008/s/2008/802/13:1,0.3125,0.03125,0.25806451612903225,0.0967741935483871,0.26666666666666666,0.1,0.25,0.0625,0.25,0.03125
2014/s/prst/2014/3/21:1,0.2571428571428571,0.11428571428571428,0.23684210526315788,0.13157894736842105,0.23684210526315788,0.15789473684210525,0.23684210526315788,0.13157894736842105,0.19444444444444445,0.1111111111111111
2012/s/2012/16/81:6,0.5,0.1,0.42857142857142855,0.09523809523809523,0.4090909090909091,0.09090909090909091,0.42857142857142855,0.09523809523809523,0.4090909090909091,0.045454545454545456
2002/s/2002/685/112:1,0.32608695652173914,0.021739130434782608,0.3695652173913043,0.021739130434782608,0.3673469387755102,0.04081632653061224,0.3333333333333333,0.020833333333333332,0.3404255319148936,0.0425531914893617
2005/s/2005/631/69:1,0.42857142857142855,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.42857142857142855,0.0
2005/s/2005/633/23:2,0.25,0.15,0.22727272727272727,0.13636363636363635,0.2857142857142857,0.23809523809523808,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.13636363636363635
2005/s/2005/60/852:3,0.20512820512820512,0.05128205128205128,0.25,0.020833333333333332,0.2765957446808511,0.02127659574468085,0.23404255319148937,0.02127659574468085,0.24444444444444444,0.022222222222222223
2011/s/2011/463/184:11,0.3333333333333333,0.0,0.36363636363636365,0.0,0.375,0.0,0.36363636363636365,0.0,0.32432432432432434,0.0
1999/s/res/1269_1999_/20:1,0.3125,0.10416666666666667,0.3111111111111111,0.08888888888888889,0.34782608695652173,0.08695652173913043,0.3181818181818182,0.09090909090909091,0.3409090909090909,0.11363636363636363
2006/s/2006/822/203:10,0.21052631578947367,0.10526315789473684,0.21621621621621623,0.08108108108108109,0.2857142857142857,0.11428571428571428,0.2222222222222222,0.08333333333333333,0.21052631578947367,0.07894736842105263
2006/s/2006/822/32:2,0.35294117647058826,0.0,0.2222222222222222,0.05555555555555555,0.23529411764705882,0.058823529411764705,0.2222222222222222,0.05555555555555555,0.23529411764705882,0.058823529411764705
2005/s/2005/60/426:3,0.25,0.07142857142857142,0.21212121212121213,0.06060606060606061,0.22580645161290322,0.06451612903225806,0.2727272727272727,0.12121212121212122,0.21875,0.0625
2005/s/2005/60/810:3,0.36,0.04,0.30434782608695654,0.0,0.35,0.0,0.30434782608695654,0.0,0.2916666666666667,0.041666666666666664
2011/s/2011/245/67:3,0.28,0.08,0.25,0.03571428571428571,0.25,0.03571428571428571,0.25,0.03571428571428571,0.2692307692307692,0.038461538461538464
2001/s/res/1373_2001_/25:1,0.2830188679245283,0.07547169811320754,0.30952380952380953,0.023809523809523808,0.3333333333333333,0.07142857142857142,0.34146341463414637,0.04878048780487805,0.29545454545454547,0.022727272727272728
2000/s/2000/1190/73:2,0.38461538461538464,0.07692307692307693,0.4,0.05714285714285714,0.38461538461538464,0.0,0.37142857142857144,0.05714285714285714,0.42857142857142855,0.11428571428571428
2005/s/2005/662/190:1,0.2,0.2,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
2005/s/2005/603/19:2,0.34285714285714286,0.02857142857142857,0.34210526315789475,0.02631578947368421,0.3611111111111111,0.027777777777777776,0.34210526315789475,0.02631578947368421,0.35135135135135137,0.0
2005/s/2005/625/137:3,0.45714285714285713,0.17142857142857143,0.41935483870967744,0.12903225806451613,0.42424242424242425,0.15151515151515152,0.41935483870967744,0.12903225806451613,0.4375,0.15625
2013/s/2013/769/82:1,0.2608695652173913,0.08695652173913043,0.24,0.04,0.30434782608695654,0.08695652173913043,0.24,0.04,0.2608695652173913,0.043478260869565216
2009/s/2009/289/36:1,0.5,0.058823529411764705,0.4090909090909091,0.045454545454545456,0.4090909090909091,0.045454545454545456,0.4090909090909091,0.045454545454545456,0.4186046511627907,0.046511627906976744
2006/s/2006/822/232:8,0.29411764705882354,0.11764705882352941,0.25,0.125,0.25,0.125,0.25,0.125,0.3076923076923077,0.15384615384615385
2008/s/2008/379/177:2,0.3170731707317073,0.0975609756097561,0.34285714285714286,0.11428571428571428,0.35135135135135137,0.10810810810810811,0.34285714285714286,0.11428571428571428,0.3333333333333333,0.1111111111111111
2008/s/prst/2008/31/2:1,0.3269230769230769,0.019230769230769232,0.3269230769230769,0.019230769230769232,0.3076923076923077,0.019230769230769232,0.34615384615384615,0.057692307692307696,0.3269230769230769,0.019230769230769232
2014/s/2014/935/109:4,0.3793103448275862,0.034482758620689655,0.3076923076923077,0.0,0.3076923076923077,0.0,0.3076923076923077,0.0,0.3076923076923077,0.0
2009/s/2009/171/64:2,0.42857142857142855,0.10714285714285714,0.5,0.07692307692307693,0.5,0.07692307692307693,0.5,0.07692307692307693,0.5185185185185185,0.1111111111111111
2014/s/res/2175__2014_/25:1,0.29508196721311475,0.11475409836065574,0.2923076923076923,0.09230769230769231,0.34375,0.109375,0.2923076923076923,0.09230769230769231,0.3611111111111111,0.09722222222222222
2004/s/res/1540_2004_/25:1,0.46153846153846156,0.1282051282051282,0.4594594594594595,0.10810810810810811,0.47368421052631576,0.10526315789473684,0.4594594594594595,0.10810810810810811,0.46153846153846156,0.10256410256410256
2011/s/2011/463/375:2,0.2608695652173913,0.06521739130434782,0.3695652173913043,0.021739130434782608,0.32608695652173914,0.08695652173913043,0.3695652173913043,0.021739130434782608,0.2962962962962963,0.018518518518518517
2000/s/2000/1196/100:1,0.34285714285714286,0.05714285714285714,0.3939393939393939,0.12121212121212122,0.3055555555555556,0.027777777777777776,0.375,0.09375,0.3142857142857143,0.08571428571428572
2009/s/prst/2009/1/272:1,0.36904761904761907,0.023809523809523808,0.35365853658536583,0.012195121951219513,0.375,0.025,0.35365853658536583,0.012195121951219513,0.3614457831325301,0.024096385542168676
2014/s/2014/906/30:1,0.3888888888888889,0.027777777777777776,0.42105263157894735,0.02631578947368421,0.41025641025641024,0.02564102564102564,0.42105263157894735,0.02631578947368421,0.4166666666666667,0.027777777777777776
2005/s/2005/699/413:3,0.55,0.1,0.55,0.15,0.55,0.15,0.55,0.15,0.5263157894736842,0.10526315789473684
2005/s/2005/604/66:2,0.3488372093023256,0.09302325581395349,0.3684210526315789,0.10526315789473684,0.375,0.125,0.3684210526315789,0.10526315789473684,0.4,0.1
2005/s/2005/66/42:5,0.17073170731707318,0.07317073170731707,0.20588235294117646,0.058823529411764705,0.225,0.075,0.20588235294117646,0.058823529411764705,0.21621621621621623,0.05405405405405406
