id,en_es_DEEP_difference_general_rare_proportion,en_es_DEEP_difference_genre_rare_proportion,en_es_DEEPL_difference_general_rare_proportion,en_es_DEEPL_difference_genre_rare_proportion,en_es_GOOGLE_difference_general_rare_proportion,en_es_GOOGLE_difference_genre_rare_proportion,en_es_TRANSFORMERS_difference_general_rare_proportion,en_es_TRANSFORMERS_difference_genre_rare_proportion,en_ar_DEEP_difference_general_rare_proportion,en_ar_DEEP_difference_genre_rare_proportion,en_ar_DEEPL_difference_general_rare_proportion,en_ar_DEEPL_difference_genre_rare_proportion,en_ar_GOOGLE_difference_general_rare_proportion,en_ar_GOOGLE_difference_genre_rare_proportion,en_ar_TRANSFORMERS_difference_general_rare_proportion,en_ar_TRANSFORMERS_difference_genre_rare_proportion
2008/s/2008/379/93:1,0.0669056152927121,0.032258064516129,-0.017195767195767098,0.0357142857142857,0.0669056152927121,0.032258064516129,-0.026936026936026924,0.0303030303030303,0.09544159544159547,0.0384615384615384,0.1435185185185186,0.0416666666666666,0.09544159544159547,0.0384615384615384,0.2457912457912459,0.0454545454545454
2000/s/2000/1196/158:2,0.025641025641025605,0.0512820512820512,0.025641025641025605,0.0769230769230769,0.025641025641025605,0.0512820512820512,0.018589743589743635,0.05,0.3373397435897436,0.25,0.3318250377073907,0.2352941176470588,0.3373397435897436,0.25,0.35897435897435903,0.3076923076923077
2010/s/prst/2010/25/602:1,0.08950617283950621,0.0077160493827160975,0.11880856760374839,0.018574297188755,0.11419753086419751,0.0324074074074074,0.11950904392764863,-0.0067829457364341,0.2809653916211293,0.0566939890710383,0.25555555555555565,0.075,0.29761904761904756,0.0535714285714286,0.2388888888888889,0.075
2013/s/prst/2013/12/13:1,-0.009713228492136905,0.042090656799259905,0.021739130434782705,0.06521739130434781,-0.009713228492136905,0.042090656799259905,-0.039855072463768015,0.0407608695652174,0.14347826086956528,0.1496894409937888,0.16112531969309474,0.1253196930946291,0.15458937198067646,0.144927536231884,0.09903381642512088,0.144927536231884
2011/s/2011/463/69:1,0.041666666666666685,-0.0535714285714286,0.07738095238095238,-0.0535714285714286,0.041666666666666685,-0.0535714285714286,-0.05833333333333329,-0.0916666666666667,0.32427536231884063,0.1358695652173913,0.3511904761904762,0.113095238095238,0.32427536231884063,0.1358695652173913,0.3837719298245614,0.1907894736842105
2010/s/prst/2010/25/210:1,-0.03817271589486859,-0.01971214017521901,-0.02324058919803601,-0.0022913256955810063,-0.02324058919803601,-0.0022913256955810063,-0.033343918704350606,-0.019053667831057504,0.2382978723404255,0.00283687943262409,0.20647969052224374,0.02707930367504839,0.2382978723404255,0.00283687943262409,0.225254394079556,0.04486586493987049
2005/s/2005/662/511:1,-0.0753488372093023,0.01395348837209312,-0.09534883720930232,0.01395348837209312,-0.0753488372093023,0.01395348837209312,-0.05534883720930228,-0.04604651162790688,0.14311270125223613,0.0703637447823495,0.1687537268932618,0.0960047704233751,0.14311270125223613,0.0703637447823495,0.19924575738529232,0.1382778126964174
2014/s/prst/2014/3/523:1,0.1301587301587302,0.0408163265306122,0.1044444444444445,0.04,0.1301587301587302,0.0408163265306122,0.1044444444444445,0.04,0.5015873015873016,0.1428571428571428,0.5015873015873016,0.1142857142857142,0.5015873015873016,0.1428571428571428,0.5209150326797387,0.1470588235294117
2005/s/2005/650/17:1,-0.03571428571428581,0.0357142857142857,-0.0431034482758621,0.0332512315270936,-0.03571428571428581,0.0357142857142857,-0.008620689655172403,0.0332512315270936,0.2717391304347826,0.1816770186335403,0.25,0.1461038961038961,0.2717391304347826,0.1816770186335403,0.2717391304347826,0.1816770186335403
2010/s/prst/2010/25/571:1,0.0066352365985681006,-0.05081194342587741,0.00917874396135257,-0.04251207729468601,0.0066352365985681006,-0.05081194342587741,0.014986824769433388,-0.041501976284585004,0.3228539576365663,0.05150501672240801,0.3437871228320266,0.044191019244476104,0.3228539576365663,0.05150501672240801,0.3869565217391304,0.09637681159420289
2005/s/2005/66/34:1,0.07979407979407988,0.0032175032175031995,0.02005012531328318,0.0025062656641603974,0.07979407979407988,0.0032175032175031995,0.07268170426065168,0.0025062656641603974,0.3428571428571429,0.1428571428571428,0.3452380952380953,0.19047619047619038,0.3428571428571429,0.1428571428571428,0.3957307060755337,0.2175697865353038
2005/s/2005/673/59:1,-0.09090909090909094,-0.0454545454545454,-0.09090909090909094,-0.0454545454545454,-0.09090909090909094,-0.0454545454545454,-0.11264822134387353,-0.0454545454545454,-0.002673796791443861,-0.0454545454545454,-0.002673796791443861,-0.0454545454545454,-0.002673796791443861,-0.0454545454545454,-0.002673796791443861,-0.0454545454545454
2005/s/2005/604/41:1,-0.025641025641025605,0.005857648099027401,-0.019607843137254888,0.016227180527383405,-0.025641025641025605,0.005857648099027401,-0.03030303030303033,0.017415534656914002,0.2358974358974359,0.0693191865605659,0.19523809523809527,0.07701149425287361,0.2358974358974359,0.0693191865605659,0.18095238095238092,0.0627257799671593
2005/s/2005/636/679:1,-0.06009852216748779,-0.1497536945812808,-0.038980509745127456,-0.0982008995502249,-0.06009852216748779,-0.1497536945812808,-0.08586883029073705,-0.2068965517241379,0.16568544995794787,-0.1581160639192599,0.17506631299734743,-0.1043324491600354,0.16568544995794787,-0.1581160639192599,0.04089815557337606,-0.1138732959101845
2008/s/2008/379/48:3,0.13194444444444442,0.0,0.0763888888888889,0.0,0.13194444444444442,0.0,0.15808823529411759,0.0,0.22083333333333333,0.0,0.22596153846153844,0.0769230769230769,0.22083333333333333,0.0,0.1875,0.0
2010/s/prst/2010/25/23:1,0.15675675675675682,-0.008108108108108095,0.1521055939660591,-0.015084852294154696,0.15675675675675682,-0.008108108108108095,0.1288497800125707,-0.015084852294154696,0.32342342342342345,0.1585585585585585,0.2728857890148213,0.08544027898866609,0.3374019180470794,0.14995640802092408,0.2567567567567568,0.0793918918918919
2005/s/2005/668/3:2,-0.06305718634485757,0.0143509458577952,-0.0575396825396825,-0.011904761904761904,-0.06305718634485757,0.0143509458577952,-0.0684255684255684,0.026383526383526396,0.06510626849609907,0.09120258272800649,0.047619047619047616,0.06349206349206349,0.06510626849609907,0.09120258272800649,0.04737484737484737,0.04322344322344321
