id,es_en_DEEP_to_es_difference_general_rarity,es_en_DEEP_to_es_difference_genre_rarity,es_en_DEEPL_to_es_difference_general_rarity,es_en_DEEPL_to_es_difference_genre_rarity,es_en_GOOGLE_to_es_difference_general_rarity,es_en_GOOGLE_to_es_difference_genre_rarity,es_en_TRANSFORMERS_to_es_difference_general_rarity,es_en_TRANSFORMERS_to_es_difference_genre_rarity
2012/s/prst/2012/24/16:1,-0.04059060402684561,-0.0219597315436241,-0.036622100089837795,-0.0230935898113407,-0.020297921100016325,-0.004528837234681102,-0.04859060402684562,-0.0219597315436241
2008/s/2008/16/28:1,0.0,-0.0833333333333333,0.0032051282051281937,-0.0897435897435897,0.0,-0.0833333333333333,0.0032051282051281937,-0.0897435897435897
2012/s/2012/373/601:1,-0.07142857142857151,0.0,-0.08571428571428569,0.0,-0.07142857142857151,0.0,-0.08571428571428569,0.0
2005/s/2005/645/7:6,-0.09310344827586209,-0.0333333333333333,-0.0916666666666667,-0.0333333333333333,-0.09999999999999998,-0.0333333333333333,-0.09999999999999998,-0.0333333333333333
2005/s/2005/60/952:4,-0.009032258064516102,0.007741935483871004,-0.0521091811414392,-0.032258064516129,-0.009032258064516102,0.007741935483871004,-0.013647642679900804,0.0062034739454094046
2005/s/2005/686/24:1,-0.014697469746974695,-0.0345434543454345,-0.006787439613526514,-0.0335748792270531,-0.00849087893864009,-0.029519071310116097,-0.013517559009786989,-0.034081750143926295
2005/s/2005/695/2:2,0.04950333821853109,-0.0159583129783423,0.012775126981683815,-0.0175465599507465,0.04950333821853109,-0.0159583129783423,0.02357968032916591,-0.0167748061402121
2014/s/2014/731/15:5,0.07172557172557176,-0.008316008316008289,0.07172557172557176,-0.046777546777546794,0.07172557172557176,-0.008316008316008289,0.04150579150579148,-0.05501930501930499
2006/s/2006/822/51:2,-0.375,0.0,-0.375,0.0,-0.375,0.0,-0.375,0.0
2005/s/2005/631/30:4,-0.05925925925925918,0.0,-0.05925925925925918,0.0,-0.05925925925925918,0.0,-0.05925925925925918,0.0
2013/s/2013/264/18:2,0.004347826086956524,0.011594202898550697,0.004347826086956524,0.011594202898550697,0.004347826086956524,0.011594202898550697,0.004347826086956524,0.011594202898550697
2011/s/res/1988_2011_/17:1,-0.021164021164021107,-0.035273368606701994,-0.026620370370370294,-0.0362654320987654,-0.06734006734006731,-0.0381593714927048,-0.015531660692950922,-0.034249303066507406
2008/s/2008/379/46:3,0.008021390374331583,0.0,0.02272727272727279,0.0,0.008021390374331583,0.0,0.02272727272727279,0.0
2005/s/2005/636/410:1,-0.0014662756598240179,0.009530791788856297,0.0630498533724341,0.04178885630498529,0.0393939393939394,0.010606060606060598,0.02272727272727279,0.0397727272727273
2008/s/2008/25/53:1,-0.01595744680851069,-0.0412234042553192,-0.02272727272727279,-0.0397727272727273,-0.01595744680851069,-0.0412234042553192,-0.0681818181818182,-0.0625
2014/s/2014/740/8:5,-0.02352941176470591,-0.0215686274509804,-0.000948766603415585,-0.023719165085389002,-0.02352941176470591,-0.0215686274509804,0.009803921568627416,-0.0215686274509804
2011/s/2011/463/200:3,0.02857142857142861,0.0,0.02857142857142861,0.0,0.02857142857142861,0.0,0.0194805194805195,0.0
2005/s/res/1624_2005_/5:1,-0.0014492753623188137,0.0,0.02039800995024879,0.0,-0.0014492753623188137,0.0,0.00547263681592039,0.0
2005/s/2005/60/827:5,-0.125989044430919,-0.04290931223371879,-0.17806451612903218,-0.06064516129032249,-0.125989044430919,-0.04290931223371879,-0.17806451612903218,-0.0806451612903225
2005/s/2005/60/903:1,-0.0691287878787879,-0.0625,-0.05544354838709681,-0.0625,-0.0691287878787879,-0.0625,-0.0691287878787879,-0.0625
2010/s/prst/2010/25/430:1,-0.07457347275729231,-0.0108695652173913,-0.0702992659514399,-0.0108695652173913,-0.05731225296442691,-0.0108695652173913,-0.044325239977413916,-0.0108695652173913
2006/s/2006/154/93:3,-0.049185463659147804,-0.1046365914786967,-0.0789473684210526,-0.10331384015594539,-0.049185463659147804,-0.1046365914786967,-0.06042884990253411,-0.0847953216374269
2005/s/2005/60/554:6,0.03768115942028988,0.010144927536231904,0.025000000000000078,0.008333333333333304,0.03768115942028988,0.010144927536231904,0.025000000000000078,0.008333333333333304
2010/s/prst/2010/25/202:1,-0.04222222222222222,-0.24,-0.04222222222222222,-0.24,-0.04222222222222222,-0.24,-0.04222222222222222,-0.24
2000/s/2000/1196/38:1,-0.08021390374331552,-0.0454545454545454,-0.05584415584415581,-0.0168831168831169,-0.08021390374331552,-0.0454545454545454,-0.05080213903743311,-0.0454545454545454
2009/s/prst/2009/13/6:1,0.043643263757115705,0.0,0.011385199240986701,0.0,0.043643263757115705,0.0,0.043643263757115705,0.0
2004/s/2004/384/51:2,-0.13508771929824562,-0.0403508771929824,-0.13508771929824562,-0.0666666666666666,-0.13508771929824562,-0.0403508771929824,-0.0824561403508772,-0.0666666666666666
2014/s/2014/740/23:5,-0.10190217391304351,-0.0815217391304348,-0.13701923076923078,-0.08653846153846159,-0.10190217391304351,-0.0815217391304348,-0.058423913043478326,-0.0815217391304348
2010/s/2010/528/78:1,-0.04453441295546562,-0.0384615384615384,-0.04453441295546562,-0.0384615384615384,-0.04453441295546562,-0.0384615384615384,-0.04453441295546562,-0.0384615384615384
2010/s/2010/497/3:1,-0.01566207878500242,-0.0175605125771239,0.0170068027210884,-0.0408163265306122,-0.01566207878500242,-0.0175605125771239,0.007593735168485993,-0.0175605125771239
2014/s/2014/869/20:2,0.022463768115942112,-0.05,0.03333333333333341,-0.027272727272727303,0.05000000000000002,-0.05,0.04523809523809533,-0.05
2011/s/2011/294/2:2,-0.09557945041816018,-0.032258064516129,-0.14055299539170518,-0.032258064516129,-0.09557945041816018,-0.032258064516129,-0.14055299539170518,-0.032258064516129
2005/s/2005/60/135:1,0.003134796238244475,-0.021943573667711602,0.027272727272727282,0.009090909090909108,0.04870129870129869,0.016233766233766198,0.003134796238244475,0.012539184952977997
2009/s/prst/2009/1/257:1,-0.007750314201927122,-0.003142019271051599,-0.007750314201927122,-0.003142019271051599,-0.011579818031430933,-0.003308519437551699,-0.018951612903225834,-0.0036290322580644976
