id,es_en_DEEP_difference_noun_counts,es_en_DEEP_difference_verb_counts,es_en_DEEP_difference_lemma_counts,es_en_DEEPL_difference_noun_counts,es_en_DEEPL_difference_verb_counts,es_en_DEEPL_difference_lemma_counts,es_en_GOOGLE_difference_noun_counts,es_en_GOOGLE_difference_verb_counts,es_en_GOOGLE_difference_lemma_counts,es_en_TRANSFORMERS_difference_noun_counts,es_en_TRANSFORMERS_difference_verb_counts,es_en_TRANSFORMERS_difference_lemma_counts
2008/s/2008/324/51:1,0,0,0,0,0,0,0,0,0,0,0,0
2003/s/2003/90/249:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2004/s/2004/384/55:1,-1,1,1,-1,0,0,-1,1,1,-1,0,1
2006/s/2006/822/203:6,0,0,-4,0,0,-2,0,0,-4,0,0,-2
2005/s/2005/60/946:7,0,1,-2,0,1,-2,0,1,-2,0,0,-3
2008/s/2008/258/72:1,-1,0,-2,-1,0,-1,-1,0,-2,-1,0,-1
2004/s/2004/384/42:2,-2,0,3,-3,0,1,-2,0,3,-3,0,1
2011/s/res/1989_2011_/107:1,-6,3,-6,-6,2,-3,-6,3,-6,-6,2,-3
2005/s/2005/673/56:3,0,-1,4,0,-1,3,0,-1,4,0,-1,4
2005/s/2005/686/29:2,-2,1,-3,-2,0,-3,-2,1,-3,-2,0,-3
2014/s/2014/924/8:1,-3,1,-3,-3,1,-2,-3,1,-3,-3,1,-3
2014/s/2014/9/35:2,-2,0,-2,-2,0,-3,-2,0,-2,-2,0,-2
2005/s/2005/572/155:5,-1,1,1,-1,1,1,-1,1,1,-2,1,2
2014/s/2014/740/51:6,0,2,-5,0,1,-6,0,2,-5,1,2,-3
2014/s/2014/945/25:3,-5,3,2,-6,4,1,-5,3,2,-5,3,-2
2005/s/2005/68/22:3,-1,0,-4,1,0,-1,-1,0,-4,0,-1,-2
2005/s/2005/662/439:5,1,0,2,1,0,2,1,0,2,1,0,2
2004/s/prst/2004/21/6:1,-3,1,-4,-4,1,-4,-3,1,-4,-4,1,-4
2014/s/2014/914/38:3,0,0,0,0,0,0,0,0,0,2,0,-1
2008/s/2008/259/16:1,-2,0,-3,-2,0,-3,-2,0,-3,-2,0,-2
2011/s/2011/463/467:1,0,0,1,0,0,0,0,0,1,0,0,0
2010/s/prst/2010/25/402:1,-4,1,-4,-4,1,-3,-4,1,-4,-4,1,-2
2011/s/2011/525/72:2,1,0,-1,1,0,-1,1,0,-1,1,0,0
2010/s/prst/2010/2/14:1,-2,3,-1,-2,2,-2,-2,3,-1,-2,3,0
2008/s/2008/379/48:7,0,0,-3,0,0,-4,0,0,-3,-1,0,-3
2005/s/2005/661/12:1,0,0,0,0,0,0,0,0,0,0,0,0
2008/s/2008/259/13:5,-1,3,0,-1,3,-1,-1,3,0,1,1,0
2005/s/2005/636/253:1,-3,2,-4,-2,1,-4,-4,2,-5,-3,1,-5
2005/s/2005/662/271:1,-1,1,0,-1,1,-1,-1,1,0,-1,1,0
2008/s/2008/324/136:3,0,0,-5,1,-1,-4,0,0,-5,0,0,-5
2006/s/2006/822/201:6,0,0,-4,0,0,-4,0,0,-4,0,0,-3
2005/s/2005/648/7:1,-3,0,-3,-3,0,-3,-3,0,-3,-3,0,-3
2014/s/res/2160__2014_/60:1,-2,4,-2,-1,2,-4,-2,3,-3,-1,2,-4
2014/s/2014/920/8:1,-4,1,-3,-4,1,-2,-4,1,-3,-4,1,-3
2005/s/2005/60/834:2,-2,1,-2,-2,1,-2,-2,1,-2,-2,2,1
2007/s/prst/2007/41/6:1,-1,0,0,-1,0,0,-1,0,0,-1,0,1
2005/s/2005/66/30:1,0,0,4,-1,0,3,0,0,4,-1,0,2
2012/s/res/2082__2012_/11:1,-2,0,-2,-2,-1,-3,-2,0,-2,-4,-1,-3
2005/s/2005/657/27:1,-7,1,-7,-5,1,-5,-7,1,-7,-6,1,-6
2012/s/2012/373/568:1,-2,1,-2,-4,1,-5,-2,1,-2,-3,0,-6
2008/s/2008/80/48:1,-5,4,-3,-4,3,-1,-3,3,-1,-5,3,-1
2005/s/2005/60/384:4,-1,1,-3,-1,1,-3,-1,1,-3,-1,1,-2
2014/s/2014/957/48:4,1,1,1,0,1,-1,1,1,0,0,1,0
2009/s/prst/2009/1/138:1,0,0,0,0,0,1,0,0,0,0,0,1
2009/s/2009/289/26:3,-2,0,2,-2,0,0,-2,0,0,-3,0,-5
2014/s/2014/276/120:3,-1,0,0,-1,0,1,-1,0,0,-2,0,0
2004/s/prst/2004/33/7:1,-2,2,2,-1,-1,1,-1,2,3,1,0,1
2012/s/res/2083__2012_/124:1,-2,2,2,-4,2,-1,-2,2,2,0,0,0
2013/s/prst/2013/15/4:1,-1,1,0,-1,1,0,-1,1,0,-1,1,1
2013/s/prst/2013/2/15:3,-2,-1,-5,-2,-1,-5,-2,-1,-7,-2,-1,-4
2005/s/2005/657/6:1,0,1,0,0,1,0,0,1,0,-1,1,-1
2012/s/2012/359/47:4,-1,1,-1,-2,1,1,-1,1,-2,-1,1,1
2006/s/prst/2006/48/3:1,-2,2,0,-2,2,0,-2,2,1,-3,2,-1
2014/s/2014/929/103:1,0,1,1,0,0,2,0,1,1,-1,0,-2
2014/s/2014/957/44:1,0,0,0,0,0,0,0,0,0,0,0,0
2005/s/2005/60/457:1,-1,0,-2,-1,0,-2,-1,0,-2,-3,0,-6
2009/s/res/1894_2009_/50:1,-2,0,-5,-2,0,-3,-2,0,-5,-2,0,-3
2003/s/2003/90/233:5,-3,0,-3,-4,0,-6,-3,0,-3,-4,0,-4
2000/s/2000/1190/19:1,-2,1,0,-1,0,1,-2,1,0,-1,0,1
2009/s/2009/193/134:1,-1,1,-1,-1,1,-2,-1,1,-1,-1,1,-2
2014/s/prst/2014/3/1036:1,-2,-1,-3,-2,-1,-3,-2,-1,-3,-2,-1,-3
2006/s/2006/822/452:1,0,1,-3,-3,1,-1,0,1,-3,-2,0,-3
2014/s/2014/9/143:1,-1,0,2,-1,0,2,-1,0,2,-1,0,2
2014/s/2014/929/18:2,0,0,-1,-1,-1,-2,0,0,-1,-1,-2,-3
2005/s/2005/661/39:1,-6,5,-2,-3,2,-2,-6,5,-2,-4,2,-3
2003/s/2003/90/170:4,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2012/s/prst/2012/26/13:1,-2,1,-5,-2,0,-6,-2,1,-5,-2,-1,-6
2005/s/2005/60/303:1,-1,3,-2,-1,1,-1,-1,3,-2,-1,1,-1
2014/s/2014/740/49:4,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,0
2006/s/2006/822/297:6,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2011/s/2011/245/113:1,0,2,-2,0,2,-2,0,2,-2,0,1,-4
2010/s/2010/522/87:1,0,-1,1,0,-1,0,0,-1,1,0,-1,0
2014/s/2014/276/180:2,-3,1,-5,-3,1,-5,-3,1,-5,-3,1,-5
2010/s/prst/2010/25/840:1,-2,0,1,-2,0,2,-2,0,1,-2,0,2
2007/s/2007/677/149:4,-2,1,-3,-2,1,-3,-2,1,-3,-2,1,-4
2011/s/2011/463/119:4,0,-1,-1,-1,-1,-4,0,-1,-1,1,-1,-1
2005/s/2005/603/87:2,-3,-1,-5,-3,-1,-5,-3,-1,-5,-4,-1,-8
2007/s/prst/2007/10/2:1,0,3,3,-1,3,2,-2,3,3,-3,3,1
2013/s/res/2129__2013_/45:1,-3,-1,-1,-4,0,-4,-3,-1,-1,-2,-1,-1
2014/s/2014/233/25:1,-2,0,-2,-2,0,-2,-3,0,-3,-3,0,-4
2014/s/2014/93/11:1,-1,1,-3,0,1,0,-1,1,-3,-2,1,-5
2005/s/2005/636/649:1,-1,0,-3,-1,-1,-3,-1,0,-3,-1,-1,-3
2014/s/2014/943/35:3,-2,1,-4,-2,0,-5,-2,1,-4,-2,-1,-6
2005/s/2005/690/14:3,1,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1
2008/s/2008/250/75:3,0,2,2,-2,2,1,0,2,2,0,0,-1
2005/s/2005/604/77:2,-2,1,-2,-1,1,-1,-2,1,-2,-2,1,-4
2004/s/2004/384/139:1,-5,4,2,-7,5,-4,-5,4,2,-7,4,1
2005/s/2005/662/205:4,0,0,0,0,0,0,0,0,0,0,0,0
2008/s/2008/805/32:1,-3,-2,-1,-4,-1,-2,-3,-2,-1,-3,-1,-3
2013/s/2013/327/21:1,-7,0,-3,-8,-1,-4,-8,0,-6,-6,-1,-4
2014/s/2014/740/20:5,0,0,1,0,0,0,0,0,1,0,0,1
2008/s/2008/324/161:2,-2,2,0,-3,1,-1,-1,2,0,-2,2,1
2012/s/2012/24/66:5,-3,0,1,-3,0,1,-3,0,1,-3,0,-1
2005/s/2005/60/454:4,1,1,-2,1,0,-2,1,1,-2,0,0,-5
2010/s/2010/462/10:2,-1,2,-2,-1,1,-2,-1,2,-2,-2,1,-3
2005/s/2005/60/546:2,0,3,-2,1,3,-3,0,3,-2,0,3,-2
2006/s/2006/822/291:3,-1,2,0,-1,2,0,-1,2,0,-1,3,1
2005/s/2005/625/203:1,-1,0,-2,-2,0,-1,-1,0,-2,-4,1,-1
2005/s/2005/662/237:1,-1,2,2,5,5,2,-1,2,1,0,0,-4
2003/s/prst/2003/27/3:1,-7,0,2,-7,0,2,-7,0,3,-7,0,2
2011/s/2011/525/43:3,2,0,0,0,0,0,2,0,0,1,0,0
2005/s/2005/60/624:1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2005/s/2005/60/132:1,-3,2,0,-3,1,-1,-3,2,0,-3,0,-3
2002/s/prst/2002/17/4:2,-2,0,-3,-2,0,-5,-2,0,-3,-2,0,-3
2012/s/2012/373/629:5,0,0,-2,-1,0,-2,0,0,-2,0,0,-2
2007/s/2007/677/137:1,0,1,2,1,0,2,0,1,2,0,0,3
2005/s/2005/603/76:3,-1,1,1,-1,1,0,-1,1,1,-1,1,-1
2005/s/2005/60/865:2,-1,0,-3,-1,0,-4,-1,0,-3,-1,0,-4
2014/s/2014/945/87:2,0,0,0,0,0,-3,0,0,0,-2,0,-5
2012/s/2012/16/144:6,-1,1,1,0,1,2,-1,1,1,-1,1,1
2005/s/2005/60/804:2,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2004/s/2004/614/35:1,-2,2,0,-4,2,3,-2,2,0,-2,1,3
2005/s/2005/572/291:4,4,0,2,4,1,2,3,0,4,3,0,4
2011/s/2011/463/409:5,-1,0,-7,-1,0,-5,-1,0,-7,-1,0,-6
2014/s/2014/902/116:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2011/s/2011/463/375:3,-1,4,2,-1,4,3,-1,4,2,-1,4,2
2012/s/prst/2012/24/11:1,-4,3,3,-6,1,0,-4,3,3,-5,1,0
2005/s/2005/60/179:7,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,1
2014/s/prst/2014/3/657:1,-2,-3,-2,1,-2,-2,-2,-3,-2,0,-1,-2
2007/s/2007/229/2:1,-6,1,-2,-7,2,-4,-6,1,-2,-7,2,-4
2014/s/2014/935/61:3,-2,-1,2,-3,-1,1,-2,-1,2,-2,-1,2
2005/s/2005/657/30:3,0,1,-3,1,1,-2,-1,1,-4,0,2,-2
2005/s/2005/60/666:2,0,2,-2,0,2,-2,0,2,-2,0,2,-2
2005/s/2005/625/216:1,-4,3,0,-4,3,0,-4,3,0,-3,2,0
2012/s/2012/167/6:1,-2,0,-5,-2,0,-3,-2,0,-5,-2,-1,-4
2005/s/2005/648/39:3,0,0,0,1,0,1,0,0,0,1,0,1
2010/s/2010/112/91:1,-3,0,-3,-2,0,0,-3,0,-2,-3,0,-1
2011/s/2011/463/142:1,1,-1,1,1,-1,3,1,-1,2,1,-1,2
2005/s/2005/60/634:1,-1,-1,0,-1,-2,-2,-1,-1,0,-1,-1,-3
2005/s/2005/60/548:3,-2,0,-2,-1,0,-1,-3,0,-1,-2,0,-1
2005/s/2005/635/72:2,-1,0,-3,-1,0,0,-1,0,-3,-1,0,-3
2014/s/2014/869/26:5,-3,0,0,-3,0,-3,-3,0,0,-3,0,-2
2009/s/res/1887__2009_/55:1,-2,3,-2,-3,3,-3,-2,3,-2,-4,3,-4
2005/s/2005/635/53:3,0,0,-1,0,0,-2,0,0,-1,-1,0,-2
2011/s/2011/463/291:3,-6,2,-3,-4,2,-2,-6,2,-3,-5,2,-1
2005/s/2005/60/768:4,0,1,1,0,1,2,0,1,1,0,1,1
2008/s/2008/379/202:6,-2,0,-2,-2,0,-2,-2,0,-2,-1,0,0
2006/s/2006/822/223:3,1,-1,0,1,0,0,1,-1,0,1,0,1
2005/s/2005/699/238:2,-1,0,-1,-1,0,-1,-1,0,-1,-2,0,-3
2012/s/2012/16/137:1,-3,-2,-1,-2,-2,-2,-3,-2,-1,-5,-1,-3
2008/s/2008/258/73:4,-2,0,-5,-2,0,-5,-2,0,-5,-2,0,-5
2005/s/2005/648/39:4,-4,-1,-5,-4,-2,-6,-4,-1,-5,-4,-2,-6
2005/s/2005/572/337:1,-2,1,-2,0,1,-2,-2,2,-1,-2,1,-2
2005/s/2005/60/251:2,-4,1,-1,-1,0,-1,-4,1,2,-2,1,0
2014/s/2014/276/146:6,-1,2,-2,-1,2,-2,-1,2,-2,-2,3,-1
2005/s/2005/636/210:1,-9,3,-10,-9,1,-10,-9,3,-10,-9,0,-9
2005/s/2005/630/10:4,-1,0,-4,-1,0,-7,-1,0,-4,-1,0,-4
2005/s/2005/662/258:1,0,1,2,-1,1,1,0,1,3,-1,1,0
2011/s/2011/463/147:6,0,-1,-4,0,-1,-3,0,-1,-4,0,-1,-2
2003/s/2003/191/10:1,-2,2,-4,-2,2,-5,-2,2,-4,-3,1,-5
2014/s/2014/9/55:1,-5,1,-3,-4,0,-1,-5,1,-3,-5,0,-3
2004/s/prst/2004/46/13:2,-1,1,-3,-2,1,-4,-1,1,-3,-2,1,-6
2011/s/2011/463/306:5,-3,1,-2,-3,1,-2,-3,1,-3,-2,0,-1
2010/s/prst/2010/25/469:1,-2,2,1,-3,1,-3,-2,2,1,-3,2,-2
2005/s/2005/625/185:2,-1,0,-2,0,0,-2,-1,0,-2,-1,0,-2
2014/s/2014/276/3:2,-4,1,-9,-4,1,-9,-4,1,-9,-4,1,-9
2005/s/2005/642/51:2,-3,0,-4,-3,0,-4,-3,0,-4,-4,0,-5
2014/s/res/2178__2014_/36:1,-3,2,-1,-5,2,-3,-3,2,-1,-5,2,-5
2006/s/2006/154/91:2,-1,0,0,-1,0,0,-1,0,-1,-1,-1,0
2006/s/prst/2006/44/4:2,0,0,-2,-1,0,-2,0,0,-1,0,1,-2
2005/s/2005/631/56:1,0,1,2,1,1,2,0,1,2,1,1,2
2009/s/res/1904_2009_/119:1,0,1,-5,-2,1,-3,0,1,-5,-4,2,-4
2014/s/res/2161__2014_/55:1,-4,3,0,-5,1,-3,-2,3,2,-4,2,-1
2010/s/2010/112/97:1,-6,3,-5,-6,3,-4,-6,3,-5,-4,2,-2
2010/s/2010/525/6:1,-5,2,-2,-5,2,-2,-5,2,-2,-5,2,-1
2014/s/res/2178__2014_/24:1,-5,0,-3,-6,-1,-2,-4,0,-3,-5,-1,-3
2014/s/res/2195__2014_/17:1,1,3,-3,0,2,-2,1,3,-3,1,2,-2
2014/s/prst/2014/3/403:1,0,0,0,0,0,-3,0,0,0,0,0,2
2005/s/2005/761/109:1,-2,1,-1,1,1,2,-2,1,-1,0,0,-1
2014/s/2014/945/16:3,-1,0,-2,-1,0,-4,-1,0,-2,-1,0,-3
2007/s/2007/677/117:5,0,1,1,0,1,1,0,1,1,-1,1,0
2011/s/2011/463/473:1,-3,0,-3,-3,0,-3,-3,0,-3,-3,0,-1
2010/s/2010/569/59:1,-4,2,-3,-4,2,-4,-4,2,-3,-3,1,-4
2012/s/2012/244/16:5,-2,1,-1,-2,1,-2,-2,1,-1,-2,1,-2
2005/s/2005/60/569:1,0,1,-2,1,1,0,0,1,-2,0,1,-1
2014/s/2014/9/10:3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003/s/2003/216/14:1,-1,0,-2,-1,0,-1,-1,0,-2,-2,1,-1
2014/s/2014/945/17:4,0,-1,-3,0,-1,-3,0,-1,-2,0,-1,-2
2007/s/prst/2007/40/14:1,-7,2,-4,-7,2,-6,-6,2,-6,-6,2,-3
2010/s/prst/2010/19/25:1,-1,2,-5,11,6,-4,-1,2,-5,-1,2,-4
2010/s/2010/497/56:1,-2,4,2,-2,3,3,-2,4,2,-2,4,1
2014/s/2014/957/24:1,-2,0,-2,-2,0,-3,-2,0,-2,-2,0,3
2007/s/2007/229/21:2,0,0,2,0,0,2,-1,0,3,-1,0,1
2009/s/2009/193/47:4,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/2012/373/512:1,-2,0,1,-2,0,0,-2,0,1,-2,0,1
2007/s/2007/677/135:3,0,1,0,0,1,0,0,1,0,0,0,-1
2008/s/2008/800/13:1,-8,1,-1,-7,1,2,-8,1,-1,-6,1,0
2014/s/2014/731/12:2,-4,3,-1,-2,1,-2,-4,3,-1,-1,1,-2
2004/s/2004/1038/16:4,1,0,-1,0,0,-4,1,0,-1,1,0,-1
2005/s/2005/657/16:1,-2,0,-1,-2,0,-2,-2,0,-1,-2,0,-1
2013/s/2013/447/20:1,0,-1,1,0,0,1,0,-1,1,-1,-1,0
2005/s/2005/60/389:2,1,0,-4,1,0,-3,1,0,-4,1,0,-4
2003/s/2003/191/8:1,-2,4,1,-2,4,1,-2,4,1,-2,4,1
2014/s/prst/2014/3/495:1,2,1,0,-2,0,-2,2,1,0,1,2,2
2014/s/2014/935/26:3,-1,0,-3,-2,0,-5,-1,0,-3,-2,0,-4
2014/s/2014/955/2:3,-2,0,-2,-2,0,-2,-2,0,-2,-2,0,-2
2010/s/prst/2010/25/209:1,0,2,-2,-5,2,-6,0,2,-3,-5,2,-6
2014/s/2014/93/15:1,-2,-1,-5,0,-1,-4,-2,-1,-5,-1,0,-3
2003/s/2003/90/151:3,0,1,0,0,1,0,0,1,0,0,1,1
2005/s/2005/679/27:2,-1,0,0,-1,0,-1,-1,0,0,-1,0,0
2008/s/2008/379/136:1,-2,1,-4,-1,0,-1,-2,1,-4,-3,0,-3
2005/s/2005/60/192:5,-4,1,-1,-4,2,1,-4,1,-2,-4,2,-3
2010/s/prst/2010/2/15:1,-2,-1,-3,-2,-1,-1,-2,-1,-3,-2,-1,-3
2005/s/2005/642/57:3,-6,1,5,-3,0,3,-6,1,5,-3,0,0
2005/s/2005/572/109:2,3,0,2,4,0,2,3,0,3,3,0,3
2007/s/2007/677/195:2,0,1,-3,0,0,-2,0,1,-2,-1,0,-2
2010/s/prst/2010/25/499:1,-2,6,-2,-4,5,-3,-2,6,-2,-1,5,-2
2005/s/2005/636/50:1,-2,-3,-5,-1,-3,-4,0,0,-1,0,-3,-3
2004/s/2004/642/62:1,-2,0,5,0,0,9,-2,0,5,0,0,7
2010/s/prst/2010/25/282:1,1,0,3,1,0,2,1,0,3,3,0,2
2009/s/2009/502/101:1,0,-1,-3,-2,-1,-5,-1,0,-5,-1,0,-4
2008/s/2008/804/11:1,-4,0,-1,-4,0,-2,-4,0,-1,-4,0,-3
2014/s/2014/902/142:1,-1,2,6,-1,2,7,-2,2,6,-2,2,7
2005/s/2005/60/9:2,-3,2,1,-2,1,0,-3,2,1,-2,1,-1
2010/s/prst/2010/25/193:1,0,1,1,0,1,1,0,1,1,0,1,1
2005/s/2005/60/942:2,-1,1,1,-1,1,-1,-1,1,1,-1,1,-2
2011/s/2011/463/240:1,-2,1,-4,-3,2,-5,-2,1,-4,0,1,-6
2005/s/2005/60/362:4,0,1,-2,0,1,-2,0,1,-2,0,1,-2
2011/s/2011/223/33:1,-1,-1,-1,-1,-1,-3,-1,-1,-1,-1,-1,-2
2006/s/2006/154/260:3,-2,0,-5,-2,0,-5,-2,0,-5,-2,0,-5
2011/s/2011/463/285:3,-2,0,-1,-2,0,-3,-2,0,-1,-1,0,0
2005/s/2005/662/267:1,1,0,-3,1,-1,-6,1,0,-3,1,0,-4
2014/s/2014/869/10:3,-2,-1,-4,-2,-1,-4,-2,-1,-4,-2,-1,-3
2006/s/2006/822/196:7,0,0,1,0,0,1,0,0,1,0,0,1
2014/s/2014/9/61:4,-2,1,-2,-3,1,-4,-2,1,-2,-4,1,-4
2005/s/2005/60/505:5,-1,5,-2,-1,3,-5,-1,5,-2,0,2,-2
2008/s/2008/250/27:1,4,0,0,3,1,1,4,0,0,3,1,0
2005/s/2005/60/554:9,-1,-1,1,-1,-1,1,-1,-1,1,0,-1,2
2008/s/2008/258/95:2,0,0,0,1,1,2,0,0,0,-1,1,0
2008/s/2008/379/175:1,-2,0,-3,-1,0,-2,-2,0,-3,-1,0,-4
2007/s/2007/677/208:2,1,-2,3,1,-2,2,1,-2,3,3,-2,5
2011/s/2011/463/143:8,-1,0,1,-1,0,1,-1,0,1,-1,0,1
2005/s/2005/662/215:1,1,0,0,1,0,-1,1,0,-1,1,0,-2
2005/s/2005/60/307:1,-1,1,-1,-1,0,-1,-1,1,-1,-1,0,-1
2005/s/2005/60/476:8,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2008/s/2008/250/52:2,-1,0,-2,-1,0,-3,-1,0,-2,-1,0,-4
2009/s/2009/193/113:1,-3,1,4,-3,1,3,-3,1,4,-3,1,3
2005/s/2005/665/8:1,-1,0,-1,-1,0,-2,-1,0,-1,-2,0,-2
2005/s/2005/60/435:6,1,1,1,1,1,1,1,1,1,1,1,1
2005/s/2005/60/827:3,1,-2,-1,1,-1,1,1,-2,-1,2,-2,2
2011/s/2011/463/479:5,-1,0,-6,-2,0,-2,-1,0,-6,-2,0,-2
2014/s/prst/2014/3/858:1,-1,3,0,-1,2,-2,-1,3,0,-1,1,-1
2002/s/2002/685/86:3,0,1,-1,0,1,0,0,1,-1,0,1,-1
2003/s/2003/90/143:1,2,2,1,2,3,1,2,2,1,2,2,1
2012/s/2012/24/49:2,-4,1,-5,-4,1,-6,-4,1,-5,-3,1,-4
2014/s/2014/943/34:4,1,1,-1,1,1,-1,1,1,-1,1,1,-2
2014/s/2014/957/69:2,-1,1,-3,-1,1,-3,-1,1,-3,0,1,-1
2014/s/2014/276/132:2,0,0,-1,0,0,0,0,0,-1,0,0,0
2005/s/2005/60/567:6,0,1,2,0,0,1,0,1,2,0,1,2
2014/s/2014/731/41:1,-1,1,-4,-1,1,-4,-1,1,-4,-1,1,-4
2014/s/res/2161__2014_/10:1,2,2,-8,4,0,-12,2,2,-6,4,-2,-10
2008/s/2008/379/225:2,0,1,-1,0,1,-1,0,1,-1,0,0,-1
2005/s/2005/603/35:4,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-4
2005/s/2005/60/757:6,-1,0,0,-1,0,-1,-2,0,-1,-1,0,-1
2005/s/2005/761/26:2,-1,1,-3,-1,2,-3,-1,1,-3,0,1,-2
2009/s/2009/193/52:3,0,1,1,0,1,1,0,1,1,0,1,1
2011/s/2011/245/134:2,-3,2,-4,-3,2,-7,-3,2,-4,-2,1,-7
2008/s/2008/379/230:4,-7,2,0,-6,0,-4,-7,2,0,-7,1,-2
2001/s/res/1377_2001_/15:1,-3,0,-1,-2,0,0,-3,0,-1,-3,0,-1
2012/s/2012/24/25:3,-1,1,-2,-1,1,-1,-1,1,-2,-1,1,-1
2014/s/2014/945/4:1,-5,2,-1,-5,2,-2,-5,2,-1,-5,1,-4
2005/s/2005/60/481:2,1,0,0,1,0,0,1,0,0,1,0,0
2012/s/2012/791/87:1,-9,3,3,-7,1,-1,-8,3,4,-8,3,1
2013/s/2013/327/37:1,0,1,-2,-1,2,1,0,1,-2,-1,1,-1
2014/s/prst/2014/23/35:1,0,0,-4,-2,2,-4,0,0,-4,-1,-2,-2
2014/s/2014/933/17:2,1,0,2,1,0,1,1,0,2,1,0,2
2012/s/prst/2012/29/10:1,-11,3,-1,-10,3,-9,-11,3,-1,-11,4,-4
2005/s/2005/673/63:3,0,-2,1,0,-1,2,-1,-2,1,-1,-1,0
2009/s/prst/2009/19/8:2,-2,1,-5,-2,1,-4,-2,1,-5,-3,0,-4
2012/s/2012/161/258:1,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1
2014/s/2014/740/8:2,0,0,-2,0,0,-1,0,0,-2,0,0,-1
2004/s/res/1540_2004_/16:1,-2,3,0,-2,3,0,-2,3,0,-2,3,-2
2005/s/2005/60/397:1,-1,-1,2,-1,-1,2,-1,-1,1,-2,-1,1
2014/s/2014/731/24:1,0,0,0,2,-1,0,0,0,0,1,0,0
2005/s/2005/68/14:4,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2013/s/2013/264/23:1,-5,2,0,-3,1,1,-5,2,-1,-2,1,0
2013/s/2013/264/26:1,-2,1,-1,-1,0,0,-2,1,-1,0,0,0
2014/s/res/2161__2014_/182:1,-1,0,-2,-2,0,-3,-1,0,-2,-3,0,-5
2014/s/2014/41/103:2,-3,0,-3,-2,0,-3,-2,0,-2,-3,0,-3
2014/s/2014/935/41:3,-2,-1,-2,-1,-1,-3,-2,-1,-2,-1,-1,-3
2014/s/2014/914/42:1,-1,0,0,0,-1,0,-1,0,0,0,-1,-1
2014/s/2014/957/29:1,-2,1,-2,-1,0,-2,-2,1,-2,-1,0,0
2003/s/2003/90/177:4,-2,0,-4,-2,0,-3,-2,0,-3,-3,0,-4
2014/s/2014/902/120:1,-3,0,-4,-3,0,-2,-3,0,-4,-4,0,-3
2005/s/2005/572/211:3,0,0,3,0,0,4,0,0,3,0,0,2
2012/s/2012/167/4:2,0,0,-2,0,-1,-4,0,0,-2,0,0,-2
2010/s/2010/528/65:3,-5,-1,-2,-4,0,0,-4,0,0,-5,-1,-2
2005/s/2005/650/46:1,0,0,0,0,0,1,0,0,0,0,0,0
2010/s/prst/2010/25/529:2,-1,0,2,-1,0,1,-1,0,2,-1,0,3
2008/s/2008/16/38:2,0,-2,0,0,-2,-2,0,-2,-1,0,-1,-1
2010/s/prst/2010/25/450:1,-3,-1,-3,-3,-1,-2,-3,-1,-3,-3,-1,-2
2006/s/2006/154/79:3,1,1,4,0,1,3,1,1,4,1,1,6
2011/s/2011/463/187:1,0,0,0,0,0,0,0,0,0,0,0,1
2014/s/2014/929/11:3,-1,1,-1,0,1,-1,-1,1,-1,-1,1,-2
2005/s/2005/662/365:3,0,0,0,0,0,0,0,0,0,0,0,0
2005/s/2005/60/736:1,-1,0,0,0,0,-1,-1,0,0,1,-2,-1
2014/s/2014/957/63:3,-2,2,0,-3,2,-5,-2,2,0,-1,2,-1
2014/s/2014/935/149:1,-1,0,0,-1,0,1,-1,0,1,-1,0,1
2003/s/2003/90/177:1,-3,2,-1,-2,1,-1,-3,2,-1,-2,1,-1
2012/s/2012/244/25:6,-1,1,-2,-1,1,-2,-1,1,-2,-1,1,-1
2001/s/res/1377_2001_/14:1,-7,3,-4,-6,3,-3,-7,3,-4,-6,3,-3
2005/s/2005/673/81:4,0,0,1,1,0,2,0,0,1,0,1,1
2008/s/prst/2008/35/3:2,1,0,-3,1,0,-2,1,0,-3,1,0,-3
2005/s/2005/662/225:1,-3,2,0,-4,2,0,-3,2,0,-3,3,0
2004/s/2004/384/85:2,0,1,2,0,1,3,0,1,2,0,1,2
2012/s/2012/167/3:2,-2,1,1,-3,1,0,-2,2,1,-3,1,-2
2011/s/2013/467/84:2,-2,0,0,-2,1,0,-2,0,-1,-2,1,0
2004/s/prst/2004/39/11:1,-2,0,-2,-1,0,-1,-2,0,-2,-2,0,-1
2014/s/res/2161__2014_/88:1,-6,0,7,10,6,-2,-6,0,7,-4,-1,3
2014/s/2014/276/59:4,-1,1,-2,-1,0,-3,-1,1,-2,-1,1,-2
