id,en_es_DEEP_difference_general_rare_proportion,en_es_DEEP_difference_genre_rare_proportion,en_es_DEEPL_difference_general_rare_proportion,en_es_DEEPL_difference_genre_rare_proportion,en_es_GOOGLE_difference_general_rare_proportion,en_es_GOOGLE_difference_genre_rare_proportion,en_es_TRANSFORMERS_difference_general_rare_proportion,en_es_TRANSFORMERS_difference_genre_rare_proportion
2005/s/2005/604/39:3,-0.33333333333333337,-0.033333333333333326,-0.11904761904761907,0.023809523809523725,-0.33333333333333337,-0.033333333333333326,-0.38888888888888895,-0.2777777777777778
2005/s/2005/673/65:5,-0.004430379746835411,0.02832278481012651,-0.016930379746835367,0.015822784810126556,-0.03735720901512807,0.009725223834516794,-0.036783320923305995,0.01876396128071478
2012/s/2012/373/550:1,0.0151617250673855,-0.03200808625336937,0.0013736263736264243,-0.03708791208791218,0.0151617250673855,-0.03200808625336937,-0.022243107769423592,-0.03101503759398505
2002/s/2002/685/13:6,-0.04870129870129869,0.04870129870129869,-0.04142857142857137,0.0014285714285714457,-0.04870129870129869,0.04870129870129869,-0.0357142857142857,0.0357142857142857
2006/s/2006/154/121:2,0.023953672018952377,-0.006350355356672832,0.029604208095452,-0.007473218294951511,0.02635247261865259,-0.013209425821440357,0.04763077356034762,0.01055334716994405
2005/s/2005/650/20:1,0.14078674948240172,-0.06211180124223603,0.09730848861283653,-0.06211180124223603,0.14078674948240172,-0.06211180124223603,0.09730848861283653,0.024844720496894346
2005/s/2005/634/21:6,-0.0357142857142857,0.0,-0.05555555555555558,0.0,-0.07142857142857151,0.0,-0.051724137931034475,-0.06896551724137923
2005/s/2005/699/212:3,0.011827956989247213,0.022580645161290325,0.024471635150166815,0.012235817575083519,0.07849462365591392,0.022580645161290325,0.024471635150166815,0.012235817575083519
2005/s/res/1617_2005_/36:1,0.04974489795918369,-0.005952380952380931,0.08033000434216236,-0.012158054711246202,0.04974489795918369,-0.005952380952380931,0.0737833594976452,-0.04120879120879117
2010/s/2010/529/5:6,0.06293706293706303,0.020979020979020935,0.10839160839160839,-0.02447552447552448,0.06293706293706303,0.020979020979020935,0.02884615384615391,0.009615384615384581
